job_id,resume_id,similarity_score,rank
2017,5583,0.1694,
2017,562,0.1693,
2018,7371,0.2381,
2018,7195,0.2307,
2018,4299,0.2127,
2018,8118,0.2121,
2018,3840,0.2102,
2018,7628,0.2078,
2018,882,0.2051,
2018,3060,0.2038,
2018,3871,0.2023,
2018,5467,0.2012,
2018,9322,0.2,
2018,3941,0.1991,
2018,326,0.1988,
2018,5266,0.1983,
2018,3564,0.1981,
2018,4258,0.1981,
2018,4657,0.1962,
2018,4158,0.1945,
2018,5187,0.1943,
2018,7925,0.1939,
2067,3151,0.2004,
2067,6613,0.1986,
2067,4057,0.1982,
2067,215,0.1979,
2067,2302,0.1954,
2067,8042,0.1884,
2067,2847,0.1838,
2067,6164,0.1829,
2067,5283,0.18,
2067,3172,0.1786,
2067,3807,0.1784,
2067,8600,0.1777,
2067,5583,0.1775,
2067,8834,0.1758,
2067,8028,0.1755,
2067,5189,0.1751,
2067,8679,0.1746,
2067,3457,0.1733,
2067,7801,0.173,
2067,2145,0.1718,
2019,4819,0.2325,
2019,8190,0.2286,
2019,2255,0.2265,
2019,5465,0.2215,
2019,1809,0.2205,
2019,8470,0.2195,
2019,918,0.2176,
2019,455,0.2175,
2019,3517,0.2166,
2019,8322,0.2145,
2019,7312,0.2142,
2019,8431,0.2129,
2019,1337,0.2111,
2019,4127,0.2091,
2019,3074,0.2082,
2019,4091,0.2065,
2019,3039,0.2064,
2019,8983,0.205,
2019,3506,0.2036,
2019,7836,0.2024,
2020,6100,0.2735,
2020,4115,0.2569,
2020,5173,0.2493,
2020,99,0.2417,
2020,6716,0.2366,
2020,4736,0.2338,
2020,6248,0.2324,
2020,149,0.2319,
2020,3156,0.2314,
2020,9364,0.2307,
2020,9425,0.2265,
2020,2305,0.2258,
2020,9209,0.2247,
2020,4312,0.2233,
2020,7651,0.2191,
2020,2116,0.219,
2020,9457,0.2185,
2020,8946,0.2182,
2020,8410,0.2167,
2020,5932,0.2162,
2021,3516,0.208,
2021,5619,0.1868,
2021,9436,0.1834,
2021,2330,0.1819,
2021,1081,0.1803,
2021,4403,0.1792,
2021,1806,0.1791,
2021,5017,0.1787,
2021,7083,0.1786,
2021,5011,0.1785,
2021,441,0.1782,
2021,4886,0.1765,
2021,8996,0.1759,
2021,1303,0.1755,
2021,8794,0.1752,
2021,9192,0.1748,
2021,9285,0.1743,
2021,4544,0.1739,
2021,544,0.1739,
2021,7163,0.1737,
2022,9062,0.2243,
2022,8769,0.2238,
2022,8433,0.2108,
2022,919,0.2108,
2022,1858,0.2107,
2022,6430,0.2,
2022,7273,0.1984,
2022,6701,0.198,
2022,6442,0.1976,
2022,5990,0.1962,
2022,3039,0.1955,
2022,9384,0.1947,
2022,4831,0.1938,
2022,6444,0.1934,
2022,8067,0.1919,
2022,8118,0.1909,
2022,8273,0.1901,
2022,2053,0.1894,
2022,5943,0.1868,
2022,7051,0.1856,
2023,9062,0.2766,
2023,5882,0.234,
2023,8067,0.2333,
2023,1931,0.2253,
2023,2663,0.2248,
2023,4299,0.2246,
2023,291,0.222,
2023,215,0.2186,
2023,8834,0.218,
2023,7870,0.2155,
2023,1207,0.2155,
2023,7925,0.2153,
2023,1908,0.2141,
2023,7824,0.2126,
2023,3840,0.2122,
2023,5189,0.2118,
2023,312,0.2109,
2023,7883,0.2109,
2023,282,0.2104,
2023,6183,0.2084,
2068,7782,0.3782,
2068,5183,0.3763,
2068,1639,0.3647,
2068,1276,0.3642,
2068,3558,0.364,
2068,3973,0.3622,
2068,7076,0.3607,
2068,8267,0.3595,
2068,3527,0.3588,
2068,4209,0.3584,
2068,2862,0.3577,
2068,9044,0.357,
2068,6421,0.3556,
2068,2098,0.3553,
2068,5376,0.3547,
2068,6813,0.352,
2068,8375,0.3499,
2068,478,0.3498,
2068,7493,0.3494,
2068,3038,0.3488,
2069,3989,0.2142,
2069,8978,0.2039,
2069,2006,0.1979,
2069,5559,0.1847,
2069,6104,0.1846,
2069,6444,0.1815,
2069,5794,0.1799,
2069,2473,0.1782,
2069,5779,0.1781,
2069,15,0.1773,
2069,2418,0.1758,
2069,2923,0.1743,
2069,5774,0.1723,
2069,4364,0.1715,
2069,8267,0.17,
2069,7633,0.1684,
2069,5344,0.1666,
2069,9445,0.1658,
2069,7380,0.1648,
2069,2770,0.1625,
2070,1859,0.2895,
2070,8557,0.2836,
2070,432,0.2819,
2070,7964,0.2814,
2070,7462,0.2714,
2070,5098,0.2646,
2070,3864,0.2589,
2070,6786,0.2578,
2070,5356,0.2577,
2070,1856,0.2559,
2070,9012,0.2539,
2070,4894,0.2536,
2070,3669,0.2535,
2070,334,0.2531,
2070,6083,0.2531,
2070,4669,0.2529,
2070,1369,0.2529,
2070,5918,0.2523,
2070,4138,0.2523,
2070,5735,0.2518,
2024,1902,0.2329,
2024,7628,0.2253,
2024,2461,0.2248,
2024,3516,0.2167,
2024,5919,0.2128,
2024,4127,0.2083,
2024,155,0.2083,
2024,7195,0.2041,
2024,2174,0.2029,
2024,9436,0.2026,
2024,2373,0.2021,
2024,43,0.201,
2024,5343,0.1995,
2024,2109,0.1993,
2024,2385,0.1992,
2024,5967,0.199,
2024,1704,0.1978,
2024,6890,0.1973,
2024,5106,0.197,
2024,7453,0.1968,
2025,3540,0.2264,
2025,5344,0.2249,
2025,6444,0.2183,
2025,4682,0.2148,
2025,5708,0.2148,
2025,2006,0.2097,
2025,6430,0.2065,
2025,7633,0.2063,
2025,6701,0.2024,
2025,8374,0.201,
2025,5559,0.1985,
2025,8769,0.1972,
2025,6940,0.1938,
2025,5971,0.1913,
2025,8978,0.1903,
2025,4057,0.1894,
2025,2926,0.1872,
2025,1062,0.1867,
2025,2361,0.185,
2025,5969,0.1844,
2026,239,0.2017,
2026,5098,0.1992,
2026,3744,0.1988,
2026,5735,0.1984,
2026,5749,0.1941,
2026,7421,0.1888,
2026,1244,0.1887,
2026,8079,0.1878,
2026,7901,0.1871,
2026,9371,0.1805,
2026,3189,0.1801,
2026,8806,0.1782,
2026,7964,0.1781,
2026,8600,0.1775,
2026,7298,0.1765,
2026,2418,0.1738,
2026,4819,0.1733,
2026,1337,0.1727,
2026,360,0.1722,
2026,1116,0.1722,
2027,2732,0.2557,
2027,2536,0.2555,
2027,6174,0.2532,
2027,3989,0.2488,
2027,4531,0.2436,
2027,1241,0.2364,
2027,7973,0.2358,
2027,5533,0.2345,
2027,9234,0.2329,
2027,4259,0.2305,
2027,8440,0.2302,
2027,3440,0.2301,
2027,5412,0.2284,
2027,2663,0.2281,
2027,3977,0.2275,
2027,6807,0.2272,
2027,78,0.2268,
2027,7825,0.2267,
2027,7870,0.2247,
2027,82,0.2245,
2028,5113,0.1977,
2028,8276,0.1954,
2028,2926,0.1954,
2028,2972,0.1937,
2028,95,0.1936,
2028,7155,0.1934,
2028,5868,0.1919,
2028,1869,0.1911,
2028,2330,0.1895,
2028,414,0.1888,
2028,3561,0.1884,
2028,9447,0.1877,
2028,9053,0.1868,
2028,4474,0.186,
2028,1209,0.1856,
2028,3261,0.1851,
2028,1636,0.1847,
2028,5684,0.1844,
2028,5176,0.1842,
2028,8199,0.1838,
2029,213,0.3088,
2029,1780,0.3045,
2029,3207,0.2985,
2029,498,0.2965,
2029,5319,0.2959,
2029,3245,0.2918,
2029,5617,0.2914,
2029,1478,0.2906,
2029,8190,0.2888,
2029,1157,0.2888,
2029,7978,0.2856,
2029,4495,0.2845,
2029,6767,0.2845,
2029,5608,0.2843,
2029,2020,0.2829,
2029,6224,0.2823,
2029,7832,0.2815,
2029,8376,0.2813,
2029,154,0.2811,
2029,8749,0.2806,
2030,4057,0.1596,
2030,6613,0.1554,
2030,307,0.1545,
2030,736,0.1544,
2030,5157,0.1471,
2030,3516,0.1429,
2030,6803,0.1387,
2030,3540,0.1384,
2030,6442,0.1367,
2030,8131,0.1365,
2030,5189,0.1338,
2030,66,0.1331,
2030,9436,0.1327,
2030,6565,0.132,
2030,1330,0.1316,
2030,7548,0.13,
2030,9273,0.1296,
2030,4114,0.1287,
2030,6643,0.1276,
2030,7083,0.1268,
2031,3258,0.3015,
2031,3240,0.2964,
2031,5737,0.296,
2031,6164,0.295,
2031,1369,0.2943,
2031,6867,0.2905,
2031,5098,0.2866,
2031,9247,0.2862,
2031,4493,0.2846,
2031,6162,0.2838,
2031,6618,0.2832,
2031,432,0.2821,
2031,4138,0.2814,
2031,7452,0.2799,
2031,7699,0.2796,
2031,4585,0.2782,
2031,3595,0.2779,
2031,6829,0.2777,
2031,1821,0.2775,
2031,845,0.2772,
2037,5344,0.2599,
2037,736,0.2509,
2037,307,0.247,
2037,2006,0.241,
2037,6444,0.2305,
2037,8131,0.227,
2037,5773,0.2269,
2037,1028,0.226,
2037,6973,0.2259,
2037,5583,0.2253,
2037,2158,0.2245,
2037,7140,0.224,
2037,8681,0.2232,
2037,4727,0.223,
2037,9407,0.2202,
2037,7265,0.2199,
2037,4255,0.2195,
2037,4682,0.2181,
2037,8303,0.2174,
2037,6614,0.2158,
2038,6444,0.2778,
2038,919,0.2534,
2038,5344,0.2476,
2038,4848,0.2439,
2038,4041,0.2362,
2038,2053,0.2339,
2038,8202,0.2306,
2038,885,0.2296,
2038,9447,0.2296,
2038,846,0.2281,
2038,5413,0.2265,
2038,2979,0.2261,
2038,8438,0.224,
2038,9184,0.2234,
2038,6570,0.2162,
2038,4720,0.2161,
2038,5081,0.2146,
2038,8036,0.2132,
2038,952,0.2115,
2038,8456,0.2112,
2039,8748,0.3243,
2039,3172,0.2943,
2039,3258,0.2942,
2039,6164,0.2929,
2039,3669,0.2925,
2039,5737,0.2921,
2039,2949,0.2908,
2039,122,0.29,
2039,6867,0.2887,
2039,8831,0.2882,
2039,6083,0.288,
2039,9371,0.2876,
2039,729,0.2862,
2039,5735,0.285,
2039,6162,0.2834,
2039,7307,0.2833,
2039,4407,0.2828,
2039,6603,0.2826,
2039,7254,0.2825,
2039,432,0.2823,
2040,3815,0.3243,
2040,6386,0.273,
2040,3517,0.2727,
2040,6441,0.2698,
2040,3960,0.2672,
2040,7525,0.2666,
2040,463,0.2665,
2040,7825,0.2639,
2040,8280,0.2623,
2040,99,0.2603,
2040,2252,0.2601,
2040,1000,0.2587,
2040,6212,0.2547,
2040,7044,0.2542,
2040,2182,0.2539,
2040,6830,0.2523,
2040,5973,0.2517,
2040,4070,0.2517,
2040,9288,0.2511,
2040,7049,0.2507,
2130,3842,0.2508,
2130,767,0.2455,
2130,9061,0.2447,
2130,9186,0.2395,
2130,918,0.2364,
2130,4127,0.2308,
2130,7278,0.2274,
2130,1902,0.2231,
2130,9309,0.2221,
2130,1913,0.2189,
2130,1083,0.2162,
2130,1283,0.2142,
2130,3667,0.2137,
2130,7929,0.2117,
2130,7399,0.2117,
2130,8184,0.2113,
2130,579,0.2112,
2130,6742,0.209,
2130,2883,0.2055,
2130,7312,0.2054,
2041,1859,0.226,
2041,967,0.2167,
2041,3864,0.2166,
2041,5450,0.2163,
2041,334,0.2152,
2041,7317,0.2136,
2041,9366,0.2134,
2041,6754,0.211,
2041,3630,0.2103,
2041,7923,0.2101,
2041,1162,0.2098,
2041,5397,0.2096,
2041,7606,0.2085,
2041,9034,0.2058,
2041,5356,0.2049,
2041,980,0.2049,
2041,8192,0.2041,
2041,6818,0.2041,
2041,8481,0.203,
2041,2240,0.2028,
2042,8192,0.2402,
2042,967,0.2291,
2042,334,0.2286,
2042,5450,0.2284,
2042,6781,0.2284,
2042,9366,0.2278,
2042,7317,0.2248,
2042,7923,0.2248,
2042,4962,0.2228,
2042,980,0.2206,
2042,9034,0.22,
2042,5397,0.22,
2042,6818,0.2176,
2042,1859,0.2161,
2042,3630,0.2155,
2042,5356,0.2154,
2042,7606,0.2154,
2042,6942,0.2152,
2042,6064,0.2149,
2042,1162,0.2146,
2043,3516,0.2183,
2043,9436,0.2009,
2043,5011,0.1981,
2043,4565,0.198,
2043,3517,0.1967,
2043,6835,0.1954,
2043,4127,0.1941,
2043,1149,0.1934,
2043,8501,0.1927,
2043,5343,0.1924,
2043,3202,0.1909,
2043,1083,0.1899,
2043,1081,0.1899,
2043,4057,0.1897,
2043,4659,0.1891,
2043,5025,0.189,
2043,1167,0.1887,
2043,2859,0.1885,
2043,7586,0.1881,
2043,338,0.1878,
2044,8769,0.2485,
2044,9062,0.2449,
2044,5761,0.2409,
2044,2461,0.2369,
2044,8433,0.2367,
2044,8763,0.2346,
2044,8806,0.2312,
2044,6174,0.2265,
2044,4138,0.2259,
2044,6430,0.2255,
2044,7453,0.2243,
2044,534,0.2228,
2044,2053,0.2227,
2044,6127,0.2226,
2044,919,0.2223,
2044,4819,0.222,
2044,3744,0.2196,
2044,4682,0.2195,
2044,5735,0.2188,
2044,4531,0.217,
2045,2764,0.2377,
2045,6472,0.2287,
2045,4317,0.2273,
2045,8692,0.2184,
2045,3039,0.2173,
2045,2926,0.2165,
2045,3933,0.211,
2045,4622,0.2108,
2045,2255,0.2067,
2045,3886,0.2035,
2045,3693,0.2018,
2045,4041,0.2004,
2045,5492,0.1987,
2045,1359,0.1976,
2045,5684,0.1953,
2045,8763,0.1929,
2045,3813,0.1917,
2045,6940,0.1906,
2045,7200,0.1901,
2045,6778,0.1898,
2154,6785,0.2348,
2154,7610,0.1938,
2154,2019,0.1887,
2154,7784,0.1872,
2154,5165,0.1867,
2154,158,0.1821,
2154,3151,0.1815,
2154,7522,0.1814,
2154,1585,0.1793,
2154,9219,0.1782,
2154,4455,0.1771,
2154,8850,0.1736,
2154,1028,0.1731,
2154,6614,0.1728,
2154,7140,0.1716,
2154,4744,0.1705,
2154,7273,0.1705,
2154,5583,0.1693,
2154,1633,0.1691,
2154,5297,0.1675,
2046,1859,0.2923,
2046,868,0.2633,
2046,9366,0.2605,
2046,3669,0.2582,
2046,7923,0.2572,
2046,5246,0.2543,
2046,8042,0.2542,
2046,6164,0.2537,
2046,5356,0.2531,
2046,9247,0.2521,
2046,1162,0.2485,
2046,7462,0.2484,
2046,7441,0.2475,
2046,334,0.2474,
2046,3864,0.2473,
2046,6867,0.2457,
2046,967,0.2454,
2046,6754,0.2451,
2046,980,0.245,
2046,9034,0.2449,
2047,6940,0.2417,
2047,95,0.2338,
2047,1869,0.2308,
2047,414,0.2291,
2047,7155,0.2283,
2047,5113,0.2234,
2047,2972,0.2223,
2047,5684,0.218,
2047,3561,0.2172,
2047,8224,0.2167,
2047,3261,0.2135,
2047,1636,0.213,
2047,5590,0.2118,
2047,5176,0.2106,
2047,3933,0.2094,
2047,2926,0.2076,
2047,5492,0.205,
2047,3085,0.205,
2047,4263,0.2048,
2047,2764,0.2041,
2048,1902,0.2041,
2048,1081,0.1936,
2048,8732,0.1929,
2048,5168,0.1912,
2048,4403,0.1907,
2048,9436,0.188,
2048,2344,0.1878,
2048,3516,0.1874,
2048,5011,0.1853,
2048,87,0.1839,
2048,9394,0.1836,
2048,5619,0.1819,
2048,9342,0.1819,
2048,2461,0.1816,
2048,8682,0.1814,
2048,4414,0.1796,
2048,5967,0.1795,
2048,8571,0.179,
2048,1772,0.1789,
2048,6835,0.1787,
2049,6174,0.2763,
2049,8322,0.2497,
2049,4531,0.2458,
2049,1289,0.2404,
2049,7973,0.2395,
2049,5388,0.2245,
2049,7558,0.2199,
2049,399,0.2187,
2049,4158,0.2148,
2049,1909,0.2145,
2049,5754,0.2136,
2049,6004,0.213,
2049,5030,0.2115,
2049,1337,0.2109,
2049,7964,0.2104,
2049,3770,0.2095,
2049,6860,0.2084,
2049,9052,0.2079,
2049,249,0.2072,
2049,2080,0.2055,
2050,736,0.2311,
2050,307,0.2304,
2050,6803,0.2185,
2050,8131,0.2132,
2050,3787,0.2128,
2050,8746,0.207,
2050,7633,0.2067,
2050,9273,0.2066,
2050,4514,0.2046,
2050,3794,0.2013,
2050,3489,0.2002,
2050,3540,0.1983,
2050,8720,0.1929,
2050,7780,0.188,
2050,4256,0.1877,
2050,2837,0.1876,
2050,2642,0.1858,
2050,4682,0.1849,
2050,6973,0.1847,
2050,4744,0.1835,
2051,3516,0.1983,
2051,5011,0.1955,
2051,9436,0.1876,
2051,7083,0.1848,
2051,5919,0.1762,
2051,5168,0.176,
2051,2554,0.1754,
2051,5619,0.1722,
2051,3917,0.1721,
2051,4403,0.1717,
2051,1081,0.169,
2051,7015,0.1647,
2051,3418,0.1634,
2051,1054,0.1629,
2051,1167,0.1588,
2051,1083,0.1581,
2051,9342,0.1569,
2051,5967,0.1563,
2051,6835,0.1556,
2051,4414,0.1555,
2052,6164,0.3722,
2052,8042,0.3399,
2052,3669,0.3256,
2052,6882,0.3244,
2052,3431,0.3235,
2052,6786,0.3231,
2052,5327,0.3218,
2052,1956,0.3214,
2052,729,0.3211,
2052,8748,0.3204,
2052,6823,0.3193,
2052,4155,0.319,
2052,6162,0.3181,
2052,3216,0.3174,
2052,5737,0.3167,
2052,7964,0.3156,
2052,7462,0.3153,
2052,7344,0.3152,
2052,9107,0.3148,
2052,6985,0.3145,
2053,455,0.1886,
2053,4127,0.188,
2053,1908,0.1873,
2053,2008,0.1867,
2053,6742,0.185,
2053,8436,0.1805,
2053,4558,0.1794,
2053,616,0.1787,
2053,9007,0.1785,
2053,7656,0.1778,
2053,5882,0.1772,
2053,6183,0.1726,
2053,5465,0.1723,
2053,43,0.1676,
2053,164,0.1665,
2053,2255,0.1641,
2053,8286,0.1641,
2053,5787,0.1625,
2053,3361,0.1612,
2053,4953,0.1609,
2054,307,0.1913,
2054,5157,0.1811,
2054,5716,0.1789,
2054,736,0.1767,
2054,4057,0.1758,
2054,6442,0.175,
2054,5223,0.1734,
2054,6803,0.1732,
2054,2298,0.1687,
2054,6613,0.1683,
2054,7633,0.1677,
2054,6643,0.1676,
2054,8679,0.1636,
2054,951,0.1629,
2054,3787,0.161,
2054,66,0.1601,
2054,3540,0.1594,
2054,3489,0.1581,
2054,6066,0.1575,
2054,7083,0.1572,
2071,8131,0.2154,
2071,736,0.2151,
2071,3540,0.2145,
2071,3787,0.1955,
2071,6904,0.1904,
2071,1330,0.189,
2071,8067,0.1884,
2071,5971,0.1835,
2071,7633,0.1808,
2071,4514,0.1734,
2071,3151,0.1697,
2071,2160,0.1687,
2071,8287,0.1674,
2071,473,0.1668,
2071,4275,0.1665,
2071,2539,0.164,
2071,221,0.1633,
2071,5464,0.1633,
2071,1028,0.163,
2071,5519,0.1626,
2055,547,0.2551,
2055,3697,0.2417,
2055,2666,0.2416,
2055,5866,0.2415,
2055,872,0.2363,
2055,6605,0.2358,
2055,767,0.2328,
2055,5808,0.2309,
2055,5621,0.2307,
2055,925,0.2277,
2055,4661,0.2269,
2055,5668,0.226,
2055,9180,0.2252,
2055,6522,0.2249,
2055,3637,0.2236,
2055,8830,0.222,
2055,3770,0.2216,
2055,3612,0.2215,
2055,5190,0.2194,
2055,8771,0.2179,
2056,4736,0.3662,
2056,5089,0.338,
2056,8410,0.3112,
2056,5932,0.3099,
2056,7662,0.306,
2056,8653,0.2987,
2056,17,0.2982,
2056,4667,0.2975,
2056,6100,0.2912,
2056,2714,0.2849,
2056,8179,0.2772,
2056,6744,0.2762,
2056,8764,0.2756,
2056,1309,0.2756,
2056,9352,0.2752,
2056,1407,0.2737,
2056,4013,0.2736,
2056,42,0.2735,
2056,9161,0.2732,
2056,3260,0.2722,
2057,4127,0.2034,
2057,1083,0.1957,
2057,455,0.1948,
2057,7656,0.1939,
2057,1908,0.1912,
2057,7824,0.1843,
2057,2883,0.1842,
2057,8184,0.1837,
2057,7638,0.1835,
2057,6803,0.1812,
2057,918,0.1799,
2057,1913,0.1798,
2057,8888,0.1778,
2057,2174,0.1768,
2057,8036,0.1762,
2057,5106,0.1755,
2057,3202,0.1755,
2057,7278,0.1732,
2057,1902,0.1731,
2057,3516,0.172,
2058,3489,0.3468,
2058,2911,0.3351,
2058,5543,0.3341,
2058,3650,0.3332,
2058,5554,0.3325,
2058,5790,0.3306,
2058,7693,0.3292,
2058,248,0.3284,
2058,5122,0.3284,
2058,9032,0.3274,
2058,8352,0.327,
2058,3552,0.3268,
2058,3287,0.3267,
2058,4547,0.3266,
2058,4074,0.3262,
2058,8620,0.3258,
2058,8720,0.3253,
2058,8836,0.3252,
2058,2459,0.3251,
2058,8579,0.3245,
2059,2373,0.2089,
2059,9436,0.1876,
2059,3516,0.1863,
2059,7083,0.1716,
2059,1083,0.1681,
2059,5168,0.1617,
2059,4490,0.1606,
2059,1054,0.1599,
2059,5919,0.1568,
2059,2433,0.1547,
2059,2461,0.1536,
2059,622,0.1535,
2059,8965,0.1528,
2059,9441,0.1515,
2059,5930,0.1485,
2059,606,0.1478,
2059,5149,0.1461,
2059,8857,0.1457,
2059,2344,0.1447,
2059,4403,0.1446,
2060,8769,0.1983,
2060,4240,0.1936,
2060,8118,0.1925,
2060,3074,0.1908,
2060,7371,0.1894,
2060,5761,0.1877,
2060,2764,0.1834,
2060,3317,0.1796,
2060,4041,0.179,
2060,1689,0.1783,
2060,6701,0.1776,
2060,3189,0.1776,
2060,2255,0.1774,
2060,4819,0.1761,
2060,2926,0.1758,
2060,3933,0.1756,
2060,4622,0.174,
2060,3052,0.1737,
2060,5492,0.1728,
2060,9070,0.1708,
2061,6174,0.2293,
2061,8322,0.2225,
2061,3989,0.2194,
2061,3756,0.2178,
2061,8286,0.2164,
2061,7983,0.2136,
2061,7973,0.2132,
2061,5030,0.2054,
2061,4531,0.2051,
2061,78,0.2048,
2061,1908,0.2042,
2061,1215,0.2,
2061,215,0.1995,
2061,2732,0.1987,
2061,9109,0.1986,
2061,1444,0.1984,
2061,5364,0.1973,
2061,7801,0.1968,
2061,409,0.1967,
2061,472,0.1961,
2062,6859,0.3093,
2062,4005,0.3045,
2062,1786,0.2989,
2062,9027,0.2947,
2062,8979,0.2928,
2062,7399,0.292,
2062,1807,0.2892,
2062,1884,0.2888,
2062,1370,0.2887,
2062,2073,0.2869,
2062,4377,0.2866,
2062,4906,0.2845,
2062,2170,0.2839,
2062,4272,0.2835,
2062,6016,0.2834,
2062,4408,0.2832,
2062,6755,0.2826,
2062,2859,0.2825,
2062,2916,0.2825,
2062,7379,0.2818,
2063,7783,0.2408,
2063,4910,0.2242,
2063,3195,0.2211,
2063,5507,0.2164,
2063,2747,0.2163,
2063,4346,0.2119,
2063,8076,0.2109,
2063,7921,0.2109,
2063,407,0.2097,
2063,2281,0.206,
2063,988,0.2012,
2063,6417,0.2009,
2063,1686,0.1986,
2063,8821,0.1984,
2063,8991,0.198,
2063,2315,0.1948,
2063,6234,0.1937,
2063,9293,0.1927,
2063,5509,0.1906,
2063,8996,0.1903,
2064,6613,0.2587,
2064,5223,0.2354,
2064,4057,0.2287,
2064,5157,0.2158,
2064,66,0.2134,
2064,7879,0.2127,
2064,8679,0.2098,
2064,338,0.2088,
2064,6643,0.2087,
2064,307,0.2051,
2064,4291,0.203,
2064,5094,0.2001,
2064,5642,0.1997,
2064,5081,0.1991,
2064,8834,0.1988,
2064,3787,0.1979,
2064,8470,0.1961,
2064,4582,0.194,
2064,1162,0.1934,
2064,6849,0.1933,
2065,5344,0.2745,
2065,4057,0.2602,
2065,6613,0.2527,
2065,5223,0.2381,
2065,3540,0.2366,
2065,6444,0.2359,
2065,4848,0.2358,
2065,8374,0.2354,
2065,1062,0.2319,
2065,2006,0.2295,
2065,5494,0.2265,
2065,66,0.2265,
2065,4682,0.2231,
2065,6643,0.222,
2065,5519,0.2211,
2065,3961,0.2204,
2065,5708,0.2202,
2065,5081,0.2201,
2065,2926,0.2198,
2065,5189,0.2192,
2066,754,0.2452,
2066,3057,0.24,
2066,5999,0.2352,
2066,4553,0.2287,
2066,355,0.2284,
2066,6376,0.2276,
2066,1859,0.2253,
2066,5165,0.2253,
2066,8905,0.225,
2066,3207,0.2237,
2066,2127,0.2233,
2066,334,0.2226,
2066,6754,0.2213,
2066,5438,0.2212,
2066,7523,0.2206,
2066,8481,0.2172,
2066,8192,0.2165,
2066,3864,0.2158,
2066,3920,0.2153,
2066,9366,0.2141,
2072,5089,0.3091,
2072,4736,0.2981,
2072,5932,0.295,
2072,6100,0.291,
2072,9364,0.2899,
2072,8410,0.2896,
2072,3260,0.2895,
2072,2687,0.2891,
2072,4013,0.2886,
2072,9161,0.286,
2072,6819,0.2848,
2072,7662,0.2826,
2072,4957,0.2823,
2072,1088,0.2811,
2072,973,0.2786,
2072,7277,0.2786,
2072,2714,0.2766,
2072,42,0.2764,
2072,1202,0.2763,
2072,7636,0.2756,
2073,8087,0.2628,
2073,1000,0.2489,
2073,3790,0.2457,
2073,6212,0.2411,
2073,3815,0.2355,
2073,5938,0.2354,
2073,5448,0.2349,
2073,8174,0.2346,
2073,4511,0.2314,
2073,9202,0.2308,
2073,2252,0.2301,
2073,616,0.2273,
2073,2883,0.227,
2073,1809,0.2253,
2073,909,0.2253,
2073,1220,0.2248,
2073,3236,0.2242,
2073,376,0.2223,
2073,886,0.2214,
2073,9288,0.2212,
2074,8322,0.2533,
2074,8834,0.2518,
2074,1908,0.2514,
2074,7825,0.2504,
2074,8470,0.2477,
2074,6613,0.2446,
2074,433,0.2421,
2074,5681,0.2405,
2074,5716,0.24,
2074,1207,0.2359,
2074,4057,0.2332,
2074,6174,0.232,
2074,3787,0.2318,
2074,7973,0.2312,
2074,320,0.231,
2074,7824,0.2303,
2074,5189,0.2301,
2074,5223,0.2266,
2074,282,0.2265,
2074,4291,0.2261,
2075,5157,0.1632,
2075,2006,0.1619,
2075,1162,0.1582,
2075,6973,0.1573,
2075,8551,0.1565,
2075,3039,0.1549,
2075,6613,0.1539,
2075,4057,0.1539,
2075,7239,0.1536,
2075,8192,0.1526,
2075,8091,0.1507,
2075,307,0.1489,
2075,7083,0.1473,
2075,155,0.1472,
2075,6066,0.144,
2075,8662,0.1428,
2075,4744,0.1421,
2075,334,0.1416,
2075,4682,0.1414,
2075,6499,0.1411,
2076,8741,0.3456,
2076,6212,0.3301,
2076,8054,0.3299,
2076,9321,0.3209,
2076,7044,0.32,
2076,409,0.3145,
2076,8585,0.3083,
2076,1000,0.2993,
2076,8760,0.2952,
2076,4223,0.2936,
2076,3799,0.2933,
2076,3371,0.2892,
2076,2623,0.2882,
2076,9030,0.2882,
2076,8161,0.2861,
2076,2156,0.2859,
2076,5484,0.2857,
2076,8087,0.2854,
2076,3640,0.2851,
2076,9114,0.2848,
2077,5990,0.2337,
2077,1859,0.2185,
2077,5098,0.2045,
2077,7964,0.203,
2077,8042,0.2023,
2077,7462,0.2023,
2077,5246,0.1976,
2077,1445,0.1964,
2077,7441,0.1956,
2077,4493,0.1947,
2077,5930,0.1936,
2077,4138,0.1934,
2077,8192,0.1934,
2077,8481,0.1923,
2077,5735,0.1921,
2077,7699,0.1921,
2077,432,0.1916,
2077,8070,0.1914,
2077,8624,0.1902,
2077,3580,0.1901,
2078,3516,0.2158,
2078,9436,0.2031,
2078,1054,0.2008,
2078,3202,0.1999,
2078,5619,0.1925,
2078,7083,0.1921,
2078,4403,0.1902,
2078,5168,0.1899,
2078,3917,0.1893,
2078,9273,0.1871,
2078,2837,0.1868,
2078,3346,0.1862,
2078,6225,0.1861,
2078,1081,0.1842,
2078,5919,0.1841,
2078,8571,0.1804,
2078,7586,0.1785,
2078,2433,0.1783,
2078,2735,0.178,
2078,8965,0.1762,
2079,7973,0.2914,
2079,78,0.2796,
2079,9062,0.2605,
2079,7525,0.2464,
2079,5535,0.2461,
2079,2732,0.2458,
2079,169,0.2421,
2079,4158,0.2421,
2079,7825,0.2401,
2079,8834,0.2398,
2079,6220,0.2385,
2079,3506,0.2384,
2079,4291,0.2383,
2079,2356,0.2374,
2079,8087,0.2372,
2079,5189,0.2369,
2079,8067,0.234,
2079,1809,0.2338,
2079,683,0.2325,
2079,3259,0.2322,
2080,6585,0.2629,
